FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,UrbanRural,Plant operator name,Balancing Authority Name,Balancing Authority Code,NERC region acronym,eGRID subregion acronym,Plant primary fuel,Plant primary coal/oil/gas/ other fossil fuel category,Plant coal generation percent (resource mix),Plant oil generation percent (resource mix),Plant gas generation percent (resource mix),Plant nuclear generation percent (resource mix),Plant hydro generation percent (resource mix),Plant biomass generation percent (resource mix),Plant wind generation percent (resource mix),Plant solar generation percent (resource mix),Plant geothermal generation percent (resource mix),Plant other fossil generation percent (resource mix),Plant other unknown / purchased fuel generation percent (resource mix)
59232,Michelangelo Wind 4 LLC,,,IA,,41.978,-93.700556,Boone,,,,4-County Electric Power Assn,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1164,Milford,,,IA,,43.326083,-95.148339,Dickinson,,,,Corn Belt Power Coop,Southwest Power Pool,SWPP,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
1165,Montezuma,,,IA,,41.586026,-92.5228,Poweshiek,,,,City of Montezuma - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,62.32705314,37.67294686,0,0,0,0,0,0,0,0
57875,Morning Light Wind Farm,,,IA,,41.454241,-94.575056,Adair,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1166,Mt Pleasant,,,IA,,40.971826,-91.551221,Henry,,,,Northeast Missouri El Pwr Coop,"Associated Electric Cooperative, Inc.",AECI,MRO,SRMW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
1167,Muscatine,,,IA,,41.3917,-91.0569,Muscatine,,,,Board of Water Electric & Communications,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,RC,COAL,99.68803684,0.08598869,0.225974474,0,0,0,0,0,0,0,0
58265,NCAH Central Utility Plant,,,IA,,42.046111,-93.579444,Story,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,0.641830613,99.35816939,0,0,0,0,0,0,0,0
1168,New Hampton,,,IA,,43.0689,-92.3201,Chickasaw,,,,Corn Belt Energy Corporation,Southwest Power Pool,SWPP,MRO,MROW,NG,GAS,0,94.51585813,5.484141867,0,0,0,0,0,0,0,0
57609,New Harvest Wind Project LLC,,,IA,,42.159722,-95.439722,Crawford,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
58414,NLMU Wind,,,IA,,40.955,-91.394444,Henry,,,,New London Municipal Utilities,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
62133,North English,,,IA,,41.642776,-92.499064,Poweshiek,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
7856,North Generation Plant,,,IA,,41.3164,-94.455,Adair,,,,City of Greenfield - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
55804,Northern Iowa Windfarm,,,IA,,43.3833,-93.4167,Worth,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
56383,Northern Iowa Windpower II,,,IA,,43.3608,-93.2978,Worth,,,,Wisconsin Electric Power Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,RFCW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
57672,Oakdale Renewable Energy Plant,,,IA,,41.7053,-91.6033,Johnson,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
60326,O'Brien Wind,,,IA,,43.200421,-95.624313,O'Brien,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1169,Ogden,,,IA,,42.0372,-94.0462,Boone,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
59227,Optimum Wind 3 LLC,,,IA,,42.019167,-93.513611,Story,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
59226,Optimum Wind 4 LLC,,,IA,,42.016389,-93.515833,Story,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
59223,Optimum Wind 5 LLC,,,IA,,42.014,-93.518056,Story,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
59224,Optimum Wind 6 LLC,,,IA,,42.006944,-93.523611,Story,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
59225,Optimum Wind 7 LLC,,,IA,,42.028333,-93.430278,Story,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
61077,Orient Wind Farm,,,IA,,41.202447,-94.417197,Adair,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1172,Osage (IA),,,IA,,43.279722,-92.810556,Mitchell,,,,City of Osage - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,79.88603989,20.11396011,0,0,0
56913,Osceola Windpower II,,,IA,,43.4303,-95.4167,Osceola,,,,ITC Transmission,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
56645,Osceola Windpower LLC,,,IA,,43.4303,-95.4167,Osceola,,,,"Osceola Electric Coop, Inc",Southwest Power Pool,SWPP,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
58138,Otter Creek Ethanol Poet - Ashton,,,IA,,43.275,-95.809722,Osceola,,,,"Osceola Electric Coop, Inc","Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
6254,Ottumwa,,,IA,,41.0961,-92.555833,Wapello,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,SUB,COAL,99.75999145,0.240008549,0,0,0,0,0,0,0,0,0
1173,Ottumwa City of,,,IA,,41.016346,-92.414873,Wapello,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
63053,Palo Alto Wind Farm,,,IA,,43.206691,-94.548094,Palo Alto,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
7584,Panora,,,IA,,41.694673,-94.367571,GUTHRIE,,,,City of Panora - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
7971,Pella Peaking,,,IA,,41.4106,-92.9378,Marion,,,,City of Pella - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
56797,Pioneer Prairie Wind Farm,,,IA,,43.4839,-92.6131,Mitchell,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
7145,Pleasant Hill Energy Center,,,IA,,41.5572,-93.5242,Polk,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,16.96773642,83.03226358,0,0,0,0,0,0,0,0
57976,Pocahontas Prairie Wind Farm,,,IA,,42.568056,-94.658056,Pocahontas,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
63923,POET Biorefining - Gowrie,,,IA,,42.319817,-94.287353,Webster,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
63826,POET Biorefining - Jewell,,,IA,,42.3284,-93.6623,Hamilton,,,,Corn Belt Power Coop,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
63919,POET Biorefining LLC - Corning,,,IA,,40.966198,-94.795751,Adams,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
63832,"POET Biorefining-Hanlontown, LLC",,,IA,,43.29236,-93.392798,Worth,,,,Heartland Power Coop,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
56501,Pomeroy Wind Farm,,,IA,,42.5842,-94.7467,Pocahontas,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1073,Prairie Creek,,,IA,,41.944039,-91.639167,Linn,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,SUB,COAL,69.35997346,0,30.64002654,0,0,0,0,0,0,0,0
60873,Prairie Wind Farm,,,IA,,41.4369,-92.703817,Mahaska,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1176,Preston (IA),,,IA,,42.0507,-90.3942,Jackson,,,,City of Preston,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,24.98181818,75.01818182,0,0,0,0,0,0,0,0
1177,Primghar,,,IA,,43.08713,-95.62596,O'Brien,,,,City of Primghar - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,,,,,,,,,,,
58434,Red Rock Hydro Plant,,,IA,,41.369722,-92.980833,Marion,,,,WAPA-- Western Area Power Administration,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
62080,Richland,,,IA,,42.363152,-95.2263,Sac,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
57830,Rippey Wind Farm,,,IA,,42.006111,-94.237778,Greene,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1084,River Hills,,,IA,,41.590218,-93.619499,Polk,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
1081,Riverside,,,IA,,41.54,-90.4481,Scott,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,,,,,,,,,,,
1181,Rock Rapids,,,IA,,43.429444,-96.169166,Lyon,,,,Rock Rapids Municipal Utility,Southwest Power Pool,SWPP,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
1180,Rockford,,,IA,,43.0489,-92.9468,Floyd,,,,City of Rockford- (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
58089,Roeder Family Wind Farm LLC,,,IA,,43.297222,-93.283333,Worth,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
57501,Rolling Hills Wind Farm,,,IA,,41.1973,-94.7744,Cass,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
57953,Roquette America,,,IA,,40.389167,-91.394167,Lee,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,PC,OIL,9.556424239,21.1733415,69.27023426,0,0,0,0,0,0,0,0
62130,Roseman,,,IA,,41.370997,-94.753929,Cass,,,,"Farmers Electric Coop, Inc - (IA)","Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
64662,"Sac County Wind, LLC",,,IA,,42.421154,-94.995083,Sac,,,,Access Energy Coop,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,SRMW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
61070,Saratoga Wind Farm,,,IA,,43.448855,-92.280725,Howard,,,,Southern Minnesota Mun P Agny,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
7850,Shenandoah,,,IA,,40.77069,-95.37683,Page,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
7060,Sibley No Two,,,IA,,43.396851,-95.74966,Osceola,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,67.98656716,32.01343284,0,0,0,0,0,0,0,0
1184,Sibley One,,,IA,,43.405,-95.7261,Osceola,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,66.89693878,33.10306122,0,0,0,0,0,0,0,0
58460,Sky Volt,,,IA,,41.29,-94.485,Adair,,,,City of Greenfield - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
7758,South Plant,,,IA,,42.7317,-92.4711,Bremer,,,,Waverly Municipal Elec Utility,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
7926,South Strawberry,,,IA,,42.7114,-91.5469,Clayton,,,,City of Strawberry Point,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
63640,Southern Hills Wind Farm,,,IA,,41.1113,-94.4667,Union,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1186,Spencer Gas Turbine,,,IA,,43.144585,-95.144257,Clay,,,,City of Spencer - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,KER,OIL,,,,,,,,,,,
1187,State Center,,,IA,,42.01667,-93.16333,Marshall,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,28.58715203,71.41284797,0,0,0,0,0,0,0,0
54793,Storm Lake 1,,,IA,,42.6878,-95.405,Buena Vista,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
55287,Storm Lake II,,,IA,,42.8417,-95.405,Buena Vista,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1188,Story City,,,IA,,42.186076,-93.600479,Story,,,,City of Story City - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,97.97816349,2.021836506,0,0,0,0,0,0,0,0
58927,Story City Wind Project,,,IA,,42.208056,-93.599444,Story,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
60955,Strawberry Point DPC Solar,,,IA,,42.6786,-91.5452,Clayton,,,,Chippewa Valley Electric Coop,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
1131,Streeter Station,,,IA,,42.5267,-92.4394,Black Hawk,,,,Cedar Falls Utilities,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,BIT,COAL,25.14610836,0,74.85389164,0,0,0,0,0,0,0,0
1190,Stuart (IA),,,IA,,41.503889,-94.3172,Guthrie,,,,Central Iowa Power Cooperative,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
1206,Summit Lake,,,IA,,41.1136,-94.3472,Union,,,,Central Iowa Power Cooperative,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,0.000502548,99.99949745,0,0,0,0,0,0,0,0
1191,Sumner,,,IA,,42.8464,-92.0978,Bremer,,,,City of Sumner - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
8029,Sycamore Combustion Turbine,,,IA,,41.6722,-93.6769,Polk,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
8106,Tipton,,,IA,,41.7717,-91.1321,Cedar,,,,ITC Transmission,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
56386,Top of Iowa Windfarm III,,,IA,,43.3597,-93.3208,Worth,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
56025,Traer East,,,IA,,42.1817,-92.4663,Tama,,,,City of Traer - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
1192,Traer Main,,,IA,,42.1926,-92.4636,Tama,,,,City of Traer - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,96.28793103,3.712068966,0,0,0,0,0,0,0,0
7920,Traer South,,,IA,,42.1925,-92.4747,Tama,,,,City of Traer - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,,,,,,,,,,,
58932,Traer Wind Project,,,IA,,42.161389,-92.4425,Tama,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
61638,Turtle Creek Wind Farm LLC,,,IA,,43.429604,-92.839506,Mitchell,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
54775,University of Iowa Main Power Plant,,,IA,,41.6572,-91.54,Johnson,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,BIT,COAL,21.6975614,0,48.46166531,0,0,29.84077329,0,0,0,0,0
50088,University of Northern Iowa,,,IA,,42.513608,-92.459122,Black Hawk,,,,Cedar Falls Utilities,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,11.71137785,24.4555373,63.83308484,0,0,0,0,0,0,0,0
61564,Upland Prairie,,,IA,,43.207406,-95.349397,Clay,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
59230,Venus Wind 3 LLC,,,IA,,41.741944,-92.672222,Poweshiek,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
56379,Victory Wind Farm,,,IA,,42.1169,-95.1292,Carroll,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
57874,Vienna Wind Farm,,,IA,,42.159444,-92.776111,Marshall,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1193,Villisca Municipal Power Plant,,,IA,,40.9315,-94.9855,Montgomery,,,,City of Villisca - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
1194,Vinton,,,IA,,42.1697,-92.0222,Benton,,,,ITC Transmission,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,NG,GAS,0,43.84964337,56.15035663,0,0,0,0,0,0,0,0
56811,Walnut Wind Farm,,,IA,,41.4517,-95.2383,Pottawattamie,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1082,Walter Scott Jr. Energy Center,,,IA,,41.18,-95.8408,Pottawattamie,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,RC,COAL,99.47328515,0.505504833,0.021210015,0,0,0,0,0,0,0,0
63378,Wapello Solar LLC,,,IA,,41.153697,-91.177102,Louisa,,,,Central Iowa Power Cooperative,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
59379,Wapsie Valley Creamery Back Up Generator,,,IA,,42.477778,-91.891111,Buchanan,,,,City of Independence - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,,,,,,,,,,,
7851,Waterloo Lundquist,,,IA,,42.506156,-92.34558,Black Hawk,,,,MidAmerican Energy Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
57214,Waverly Community Wind Project,,,IA,,42.7317,-92.4711,Bremer,,,,Waverly Municipal Elec Utility,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
6554,Waverly Municipal Electric North Plant,,,IA,,42.7317,-92.4711,Bremer,,,,Waverly Municipal Elec Utility,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,88.80437601,11.19562399,0,0,0,0,0,0,0,0
1198,Webster City,,,IA,,42.471022,-93.81499,Hamilton,,,,City of Webster City - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
58886,Wellsburg Wind Project,,,IA,,42.390833,-92.966667,Grundy,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1199,West Bend,,,IA,,42.961151,-94.445574,Palo Alto,,,,Corn Belt Power Coop,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
56517,West Diesel Generation Unit,,,IA,,42.730291,-94.664394,Pocahontas,,,,City of Pocahontas - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,,,,,,,,,,,
60951,West Dubuque Solar,,,IA,,42.491754,-90.79225,Dubuque,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,SUN,SOLAR,0,0,0,0,0,0,0,100,0,0,0
1200,West Liberty,,,IA,,41.569128,-91.26405,Muscatine,,,,City of West Liberty - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
7853,West Receiving,,,IA,,42.021667,-95.363333,Crawford,,,,City of Denison - (IA),Southwest Power Pool,SWPP,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
62079,Whispering Willow North,,,IA,,42.774955,-93.418067,Franklin,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
56355,Whispering Willow Wind Farm - East,,,IA,,42.630513,-93.206389,Franklin,,,,ITC Midwest LLC,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1202,Wilton,,,IA,,41.587748,-91.019456,Muscatine,,,,Central Iowa Power Cooperative,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,100,0,0,0,0,0,0,0,0,0
60541,Wind GEM,,,IA,,41.469985,-94.339357,Adair,,,,"Farmers Electric Coop, Inc - (IA)","Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
58071,Windwalkers LLC,,,IA,,43.384722,-93.221389,Worth,,,,Interstate Power and Light Co,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
56764,Winnebago Wind Power Project,,,IA,,43.315,-93.77,Winnebago,,,,Dairyland Power Coop,"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
1203,Winterset,,,IA,,41.3372,-94.0126,Madison,,,,City of Winterset - (IA),"Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,DFO,OIL,0,54.91445783,45.08554217,0,0,0,0,0,0,0,0
58461,Wiota,,,IA,,41.391944,-94.876389,Cass,,,,"Farmers Electric Coop, Inc - (IA)","Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
57631,Wolverine,,,IA,,41.3931,-94.4447,Adair,,,,"Farmers Electric Coop, Inc - (IA)","Midcontinent Independent Transmission System Operator, Inc..",MISO,MRO,MROW,WND,WIND,0,0,0,0,0,0,100,0,0,0,0
851,Albeni Falls,,,ID,,48.180245,-116.99859,Bonner,,,,Bonneville Power Administration,Bonneville Power Administration,BPAT,WECC,NWPP,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
54690,Amalgamated Sugar LLC Nampa,,,ID,,43.6058,-116.5753,Canyon,,,,Idaho Power Co,Idaho Power Company,IPCO,WECC,NWPP,NG,GAS,0,0,100,0,0,0,0,0,0,0,0
10504,Amalgamated Sugar Twin Falls,,,ID,,42.5328,-114.4328,Twin Falls,,,,Idaho Power Co,Idaho Power Company,IPCO,WECC,NWPP,NG,GAS,42.63526899,0,57.36473101,0,0,0,0,0,0,0,0
809,American Falls,,,ID,,42.7778,-112.8764,Power,,,,Idaho Power Co,Idaho Power Company,IPCO,WECC,NWPP,WAT,HYDRO,0,0,0,0,100,0,0,0,0,0,0
